NSC	MF	MW	RS3_MF	RS3_MW	RS3_Num_Atoms	RS3_Num_Fragments	ERROR_MSG	Alt_MF	Alt_MW	Alt_Num_Atoms	Alt_Num_Fragments
231233	C9H18N4.2ClH	255	C9H18N4	182.26602	13	1		C9H19ClN4	218.72696	14	2
231322	C18H22N2O2.2ClH	371	C18H24N2O2	300.39536	22	1		C18H25ClN2O2	336.8563	23	2
231401	C16H22ClN3O.2H3O4P	504	C16H25ClN3O5PR#	405.81356	27	2		C16H26*ClN3O5P	406.8215	27	3
231402	C25H26ClN3O2.2ClH	509	C25H27ClN3O2R#	436.95377	32	2		C25H28*Cl2N3O2	473.41471	33	3
231405	C34H50BrNO.ClH	605	C34H51BrNOR#	569.67883	38	2		C34H52*BrClNO	606.13977	39	3
231419	B10H12.2H3N	154	B10	108.11	10	1		B10H5N	127.1564	11	2
231485	C20H37NO5.Na	395	C20H39NO5	373.52735	26	1		C20H39NNaO5	396.51712	27	2
231486	C23H45NO8.Na	487	C23H45NO8	463.60529	32	1		C23H45NNaO8	486.59506	33	2
231822	C12H27NO10.ClH	382	C12H27NO10	345.34348	23	1		C12H28ClNO10	381.80442	24	2
231980	C42H66MnN6.I	837	C42H66MnN6	709.95168	49	1		C42H66IMnN6	842.90379	50	2
231981	C48H66MnN6.I	909	C48H66MnN6	782.01588	55	1		C48H66IMnN6	914.96799	56	2
232022	C28H41NO2.HI	552	C28H41NO2	423.63064	31	1		C28H42INO2	551.54304	32	2
232072	C3H8N2O3.2ClH	193	C3H8N2O3	120.10722	8	1		C3H9ClN2O3	156.56815	9	2
232073	C7H14N2O3.ClH	211	C7H14N2O3	174.19765	12	1		C7H15ClN2O3	210.65859	13	2
232081	C10H12O3S.Na	235	C10H13O3R#S	213.27342	15	2		C10H13*NaO3S	236.26319	16	3
232082	C11H16O4S.Na	267	C11H17O4R#S	245.31528	17	2		C11H17*NaO4S	268.30505	18	3
232200	C34H36Cl2N4O6Pt.2H	865	C34H38Cl2N4O6Pt	864.67272	47	1		C34H37Cl2N4O6Pt	864.67272	47	1
232747	C21H29N2O2.I	468	C21H29N2O2	341.46715	25	1		C21H29IN2O2	469.37956	26	2
232748	C30H38N2O8.ClH	591	C30H38N2O8	554.63131	40	1		C30H39ClN2O8	591.09225	41	2
232749	C24H32N2O3.ClH	433	C24H32N2O3	396.52247	29	1		C24H33ClN2O3	432.98342	30	2
233429	C48H66N2O6.2Cl	838	C48H66N2O6	767.04744	56	1		C48H66ClN2O6	804.51632	57	2
233477	C81H100N4O12.4Cl	1464	C81H100N4O12	1321.6803	97	1		C81H100ClN4O12	1361.16506	98	2
233929	C8H6O5S.1/2Cu	246	C8H7O5R#S	215.20318	15	2		C8H7*CuO5S	278.74918	16	3
233930	C9H10O3S.Na	221	C9H11O3R#S	199.24684	14	2		C9H11*NaO3S	222.23661	15	3
233933	C11H16O4S.Na	267	C11H17O4R#S	245.31528	17	2		C11H17*NaO4S	268.30505	18	3
233934	C20H28O3S.Na	371	C15H20O3R#2S	280.3825	21	3		C15H20*2NaO3S	303.37227	22	4
234102	C19H28N2O.ClH	337	C19H28N2O	300.43842	22	1		C19H29ClN2O	336.89936	23	2
234103	C21H32N2O.ClH	365	C21H32N2O	328.49158	24	1		C21H33ClN2O	364.95252	25	2
234215	C4H16Cl2N4Pt.2Cl	457	C4H12Cl2N4Pt	382.14888	11	1		C4H12Cl3N4Pt	417.60188	12	2
234416	C13H20O4S.Na	295	C13H21O4R#S	273.36844	19	2		C13H21*NaO4S	296.35821	20	3
234417	C14H14O4S.Na	301	C14H15O4R#S	279.3315	20	2		C14H15*NaO4S	302.32127	21	3
234418	C20H22BrNO.ClH	409	C20H23BrNOR#	373.30672	24	2		C20H24*BrClNO	409.76766	25	3
234577	C15H23NO2.ClH	286	C15H24NO2R#	250.35656	19	2		C15H25*ClNO2	286.8175	20	3
234580	C17H23NO2.ClH	310	C17H24NO2R#	274.37796	21	2		C17H25*ClNO2	310.8389	22	3
234631	C14H19NO2.ClH	270	C14H20NO2R#	234.3141	18	2		C14H21*ClNO2	270.77504	19	3
234647	C16H23NO2.ClH	298	C16H24NO2R#	262.36726	20	2		C16H25*ClNO2	298.8282	21	3
234671	C4H16Cl2N4Pt.2Cl	457	C4H12Cl2N4Pt	382.14888	11	1		C4H12Cl3N4Pt	417.60188	12	2
234672	C4H16Cl2N4Pt.2Cl	457	C4H12Cl2N4Pt	382.14888	11	1		C4H12Cl3N4Pt	417.60188	12	2
234718	C21H35NO2.ClH	370	C21H35NO2	333.5081	24	1		C21H36ClNO2	369.96904	25	2
234727	C22H20N.Br	378	C22H25N	303.44059	23	1		C22H20BrN	379.31284	24	2
234766	C30H23N2O3.Br	539	C30H28N2O3	464.55491	35	1		C30H23BrN2O3	540.42715	36	2
234950	C30H33NO3.ClH	492	C30H33NO3	455.58791	34	1		C30H34ClNO3	492.04885	35	2
235110	C22H36N5O3.Br	498	C22H36N5O3	418.55293	30	1		C22H36BrN5O3	499.46487	31	2
235787	C11H14N2O3.ClH	259	C11H14N2O3	222.24046	16	1		C11H15ClN2O3	258.7014	17	2
236241	C10H18Cl2N2O4Pt2S2.2H	757	C10H20Cl2N2O4Pt2S2	757.46879	22	1		C10H20Cl2N2O4Pt2S2	757.4688	22	1
236555	C21H22N2O2S.ClH	403	C21H22N2O2S	366.47658	26	1		C21H23ClN2O2S	402.93752	27	2
236557	C21H23ClN2O2S.ClH	439	C21H23ClN2O2S	402.93752	27	1		C21H24Cl2N2O2S	439.39846	28	2
236559	C19H21ClN2OS.ClH	397	C19H21ClN2OS	360.90084	24	1		C19H22Cl2N2OS	397.36178	25	2
236566	C27H29N3O2.ClH	464	C27H29N3O2	427.53806	32	1		C27H30ClN3O2	463.999	33	2
236575	C18H19N3OS.ClH	362	C18H19N3OS	325.42796	23	1		C18H20ClN3OS	361.8889	24	2
236577	C20H21ClN2OS.ClH	409	C20H21ClN2OS	372.91153	25	1		C20H22Cl2N2OS	409.37247	26	2
236647	C4NbO12.3K	450	C4NbO12	332.94197	17	1		C4KNbO12	372.04027	18	2
237056	C9H7AuNO3S.H	407	C9H8AuNO3S	407.19627	15	1		C9H8AuNO3S	407.19627	15	1
237127	C37H36N2O6S2.Na	692	C37H37N2O6S2	669.82948	47	1		C37H37N2NaO6S2	693.82719	48	2
237674	C66H99Cl2NO36.Na	1576	C66H99Cl2NO36	1553.38335	105	1		C66H99Cl2NNaO36	1576.37312	106	2
237796	C13H19NO4.ClH	290	C13H19NO4	253.29426	18	1		C13H20ClNO4	289.7552	19	2
237797	C14H22NO4.I	395	C14H22NO4	268.32878	19	1		C14H22INO4	396.24119	20	2
237798	C16H26NO4.Br	376	C16H26NO4	296.38194	21	1		C16H26BrNO4	377.29388	22	2
237799	C17H28NO4.I	437	C17H28NO4	310.40851	22	1		C17H28INO4	438.32093	23	2
237800	C18H30NO4.Br	404	C18H30NO4	324.43509	23	1		C18H30BrNO4	405.34703	24	2
237801	C19H32NO4.Br	418	C19H32NO4	338.46167	24	1		C19H32BrNO4	419.37361	25	2
237802	C20H26NO4.Br	424	C20H26NO4	344.42474	25	1		C20H26BrNO4	425.33668	26	2
237803	C15H23NO4.ClH	318	C15H23NO4	281.34742	20	1		C15H24ClNO4	317.80836	21	2
237804	C16H26NO4.I	423	C16H26NO4	296.38194	21	1		C16H26INO4	424.29435	22	2
237805	C17H28NO4.Br	390	C17H28NO4	310.40852	22	1		C17H28BrNO4	391.32046	23	2
237806	C18H30NO4.Br	404	C18H30NO4	324.43509	23	1		C18H30BrNO4	405.34704	24	2
237807	C22H30NO4.Br	452	C22H30NO4	372.4779	27	1		C22H30BrNO4	453.38984	28	2
237808	C14H21NO4.ClH	304	C14H21NO4	267.32084	19	1		C14H22ClNO4	303.78178	20	2
237809	C15H24NO4.I	409	C15H24NO4	282.35536	20	1		C15H24INO4	410.26777	21	2
237810	C16H26NO4.Br	376	C16H26NO4	296.38194	21	1		C16H26BrNO4	377.29388	22	2
237811	C17H28NO4.I	437	C17H28NO4	310.40852	22	1		C17H28INO4	438.32093	23	2
237812	C18H30NO4.I	451	C18H30NO4	324.43509	23	1		C18H30INO4	452.34751	24	2
237981	C30H15FeN3O15S3.3Na	878	C30H18FeN3O15S3	812.51502	52	1		C30H18FeN3NaO15S3	835.50479	53	2
238020	C21H29N7O17P3.HO.Na	784	C21H34N7O17P3	749.45264	48	1		C21H31N7NaO18P3	786.42593	50	3
238168	C15H24NO4.Br	362	C15H24NO4	282.35536	20	1		C15H24BrNO4	363.2673	21	2
238199	C14H8Br2N5.2ClH.Cl	514	C14H8Br2N5	406.05482	21	1		C14H9Br2Cl2N5	478.9767	23	3
238623	C11H10N2OS.ClH	255	C11H10N2OS	218.27489	15	1		C11H11ClN2OS	254.73583	16	2
239211	C18H22N2O.ClH	319	C18H22N2O	282.38008	21	1		C18H23ClN2O	318.84102	22	2
239334	C27H48N3O9P.Na	613	C27H48N3O9P	589.65848	40	1		C27H48N3NaO9P	612.64825	41	2
239439	C10H12N2OS2.BrH	321	C10H12N2OS2	240.34508	15	1		C10H13BrN2OS2	321.25702	16	2
239480	C18H20N2Rh.Cl	403	C18H26N2Rh	373.31793	21	1		C18H16ClN2Rh	400.70742	22	2
239505	C17H24N2O2.2ClH	361	C17H24N2O2	288.38466	21	1		C17H25ClN2O2	324.8456	22	2
239634	C20H20N2Rh.Cl	427	C20H16N2Rh	387.25994	23	1		C20H16ClN2Rh	424.72882	24	2
239635	C18H16N2Rh.Cl	399	C18H24N2Rh	371.30205	21	1		C18H14ClN2Rh	398.69154	22	2
239742	Cl2H8N4Pt.2ClH	403	Cl2H6N4Pt	328.05844	7	1		Cl3H7N4Pt	364.51938	8	2
239849	C24H28N2Rh.Cl	483	C24H24N2Rh	443.36625	27	1		C24H24ClN2Rh	480.83513	28	2
239906	C12H8Cl6N2O2S.ClH	493	C12H8Cl6N2O2S	456.98712	23	1		C12H9Cl7N2O2S	493.44806	24	2
239991	C4H13BrN3Pt.Br	458	C4H10BrN3Pt	375.12429	9	1		C4H10Br2N3Pt	455.02829	10	2
239992	C10H17N5Pt.2Br	562	C10H19N5Pt	404.36935	16	1		C10H14BrN5Pt	480.2416	17	2
240111	C19H27NO.ClH	322	C19H27NO	285.42378	21	1		C19H28ClNO	321.88472	22	2
240453	Cl6Pt.2H4N	444	Cl6Pt	407.79599	7	1		Cl6H3NPt	424.82651	8	2
240738	C22H28Cl2N2O3.2ClH	512	C22H28Cl2N2O3	439.37531	29	1		C22H29Cl3N2O3	475.83626	30	2
240749	C18H27Cl2N3O4.ClH	457	C18H27Cl2N3O4	420.33068	27	1		C18H28Cl3N3O4	456.79161	28	2
241176	C10H18NO3.Br	280	C10H18NO3	200.25482	14	1		C10H18BrNO3	281.16676	15	2
241177	C10H20NO2.Br	266	C10H20NO2	186.27129	13	1		C10H20BrNO2	267.18323	14	2
241178	C9H16ClNO.ClH	226	C9H16ClNO	189.68244	12	1		C9H17Cl2NO	226.14338	13	2
241179	C9H17NO2.BrH	252	C9H17NO2	171.23678	12	1		C9H18BrNO2	252.14871	13	2
241181	C12H22NO3.Br	308	C12H22NO3	228.30798	16	1		C12H22BrNO3	309.21992	17	2
241182	C10H20NO2.I	313	C10H20NO2	186.2713	13	1		C10H20INO2	314.18371	14	2
241183	C8H15NO.BrH	222	C8H15NO	141.21079	10	1		C8H16BrNO	222.12273	11	2
241184	C11H19ClNO2.Br	313	C11H19ClNO2	232.72706	15	1		C11H19BrClNO2	313.639	16	2
241187	C10H20NO.I	297	C10H20NO	170.2719	12	1		C10H20INO	298.18431	13	2
241189	C14H24NO4.Br	350	C14H24NO4	270.34465	19	1		C14H24BrNO4	351.2566	20	2
241191	C16H23ClNO.Br	361	C16H23ClNO	280.81292	19	1		C16H23BrClNO	361.72486	20	2
241193	C10H16BrNO2.BrH	343	C10H16BrNO2	262.14353	14	1		C10H17Br2NO2	343.05548	15	2
241206	C33H58N2O12S.ClH	743	C33H58N2O12S	706.88482	48	1		C33H59ClN2O12S	743.34576	49	2
241216	Cl2H12N4Rh.Cl	277	Cl2H8N4Rh	237.90181	7	1		Cl3H8N4Rh	273.35482	8	2
241258	C5H10ClNO2S.ClH	220	C5H10ClNO2S	183.6564	10	1		C5H11Cl2NO2S	220.11734	11	2
241559	C14H6CrN2O8.Na	405	C14H16CrN2O8	392.28153	25	1		C14H6CrN2NaO8	407.20778	26	2
241565	C8H16NO2.Br	238	C8H16NO2	158.21813	11	1		C8H16BrNO2	239.13008	12	2
243023	C42H51NO16.ClH	862	C42H51NO16	825.85144	59	1		C42H52ClNO16	862.31238	60	2
243630	C2H6N2O2.1/2Ba	159	C2H6N2O2	90.08124	6	1		C2H6BaN2O2	227.40824	7	2
243915	C30H27O12P.Na	634	C30H27O12P	610.50194	43	1		C30H27NaO12P	633.49171	44	2
244111	C16H21NO2.ClH	296	C16H21NO2	259.34344	19	1		C16H22ClNO2	295.80438	20	2
244114	C19H25NO3.ClH	352	C19H25NO3	315.4067	23	1		C19H26ClNO3	351.86764	24	2
244115	C18H25NO2.ClH	324	C18H25NO2	287.3966	21	1		C18H26ClNO2	323.85754	22	2
244148	C19H25NO3.ClH	352	C19H25NO3	315.4067	23	1		C19H26ClNO3	351.86764	24	2
244174	C19H25N3O4.ClH	396	C19H25N3O4	359.4195	26	1		C19H26ClN3O4	395.88044	27	2
244175	C17H22ClNO.ClH	328	C17H22ClNO	291.81568	20	1		C17H23Cl2NO	328.27662	21	2
244178	C17H21NO.ClH	292	C17H21NO	255.35474	19	1		C17H22ClNO	291.81568	20	2
244180	C14H20N2O3.ClH	301	C14H20N2O3	264.3202	19	1		C14H21ClN2O3	300.78114	20	2
244182	C20H26N2O2S.ClH	395	C20H26N2O2S	358.49764	25	1		C20H27ClN2O2S	394.95858	26	2
244216	C14H25NS.ClH	276	C14H25NS	239.42	16	1		C14H26ClNS	275.88094	17	2
244225	C11H19NS.ClH	234	C11H19NS	197.34026	13	1		C11H20ClNS	233.8012	14	2
244231	C13H23NO.ClH	246	C13H23NO	209.32782	15	1		C13H24ClNO	245.78876	16	2
244252	C6H8O4.Li	151	C6H8O4	144.12531	10	1		C6H8LiO4	151.06631	11	2
244486	C9H15NS.ClH	206	C9H15NS	169.2871	11	1		C9H16ClNS	205.74804	12	2
244517	C15H21NO2.ClH	284	C15H22NO2R#	248.34068	19	2		C15H23*ClNO2	284.80162	20	3
244551	C13H23NO2S.ClH	294	C13H23NO2S	257.39222	17	1		C13H24ClNO2S	293.85316	18	2
244562	C13H23NOS.ClH	278	C13H23NOS	241.39282	16	1		C13H24ClNOS	277.85376	17	2
244567	C17H21N.ClH	276	C17H21N	239.35534	18	1		C17H22ClN	275.81628	19	2
244788	CH4N2O2.1/2Ni	105	CH4N2O2	76.05466	5	1		CH4N2NiO2	134.74806	6	2
244791	C3H6N2O4.K	173	C3H6N2O4	134.09073	9	1		C3H6KN2O4	173.18903	10	2
244807	C9H15NO3.ClH	222	C9H15NO3	185.22029	13	1		C9H16ClNO3	221.68124	14	2
245271	C20H25N3O4S.ClH	440	C20H25N3O4S	403.49519	28	1		C20H26ClN3O4S	439.95613	29	2
245275	C8H20Mo2N4O8.4ClH	638	C8H20Mo2N4O8	492.1464	22	1		C8H21ClMo2N4O8	528.60733	23	2
245523	C17H34N2O.2Br	442	C17H34N2O	282.46466	20	1		C17H34BrN2O	364.38454	21	2
245525	C14H26NO2.I	367	C14H26NO2	240.36173	17	1		C14H26INO2	368.27415	18	2
245538	C20H30N2.2I	552	C20H35N2	303.5053	22	1		C20H30IN2	427.38595	23	2
245588	C17H18N.Br	316	C17H25N	243.3871	18	1		C17H20BrN	319.25934	19	2
245634	C19H26N2.2ClH	355	C19H26N2	282.42314	21	1		C19H27ClN2	318.88408	22	2
245669	C13H23NO.ClH	246	C13H23NO	209.32781	15	1		C13H24ClNO	245.78875	16	2
245672	C17H27NO2.ClH	314	C17H27NO2	277.40178	20	1		C17H28ClNO2	313.86272	21	2
245677	C27H26N3O2.Br	504	C27H31N3O2	429.55393	32	1		C27H26BrN3O2	505.42617	33	2
245777	C32H30N2.2Br	602	C32H56N2	468.80043	34	1		C32H30BrN2	524.51388	35	2
245830	C16H21N.ClH	264	C16H21N	227.34464	17	1		C16H22ClN	263.80558	18	2
245890	C19H21NO2.ClH	332	C19H21NO2	295.37554	22	1		C19H22ClNO2	331.83648	23	2
245901	C19H22NO2.Br	376	C19H22NO2	296.38348	22	1		C19H22BrNO2	377.29542	23	2
245964	C17H23NO2.ClH	310	C17H23NO2	273.37002	20	1		C17H24ClNO2	309.83096	21	2
246115	C64H83Br2N14O40P5.5Na	2118	C64H83Br2N14O40P5	2003.09042	125	1		C64H83Br2N14NaO40P5	2026.08019	126	2
246116	C76H93Br2N14O48P7.7Na	2508	C76H93Br2N14O48P7	2347.24094	147	1		C76H93Br2N14NaO48P7	2370.23071	148	2
246477	C9H22NO5.Br	304	C9H22NO5	224.27467	15	1		C9H22BrNO5	305.18661	16	2
246509	C21H27N3.2Br	481	C21H32N3	326.49888	24	1		C21H27BrN3	403.37906	25	2
246516	C23H28N2.2Br	492	C23H33N2	337.52152	25	1		C23H28BrN2	414.4017	26	2
246526	C18H25N3O.2Br	459	C18H30N3O	304.4503	22	1		C18H25BrN3O	381.33048	23	2
246674	C19H32N2O2.ClH	357	C19H32N2O2	320.46957	23	1		C19H33ClN2O2	356.93051	24	2
246675	C18H30N2O2.ClH	343	C18H30N2O2	306.443	22	1		C18H31ClN2O2	342.90394	23	2
246676	C16H26N2O2.ClH	315	C16H26N2O2	278.38984	20	1		C16H27ClN2O2	314.85078	21	2
246838	C15H22ClNO.ClH	304	C15H22ClNO	267.79428	18	1		C15H23Cl2NO	304.25522	19	2
246866	C30H45N3O7.3ClH	669	C30H45N3O7	559.69419	40	1		C30H46ClN3O7	596.15514	41	2
246898	C17H28N2S.ClH	329	C17H28N2S	292.48262	20	1		C17H29ClN2S	328.94356	21	2
246900	C10H23N5.ClH	250	C10H23N5	213.32311	15	1		C10H24ClN5	249.78405	16	2
246903	C17H27ClN2O.ClH	347	C17H27ClN2O	310.86207	21	1		C17H28Cl2N2O	347.32302	22	2
246914	C30H43N3O7.3ClH	667	C30H43N3O7	557.67831	40	1		C30H44ClN3O7	594.13925	41	2
246915	C35H46N4O7.4ClH	781	C35H46N4O7	634.76234	46	1		C35H47ClN4O7	671.22328	47	2
246931	C16H27N3O.ClH	314	C16H27N3O	277.40508	20	1		C16H28ClN3O	313.86602	21	2
246940	C16H26N2OS.ClH	331	C16H26N2OS	294.45544	20	1		C16H27ClN2OS	330.91638	21	2
246941	C18H27Cl2N3OS.ClH	441	C18H27Cl2N3OS	404.39748	25	1		C18H28Cl3N3OS	440.85842	26	2
246943	C19H31N3O2S.ClH	402	C19H31N3O2S	365.53334	25	1		C19H32ClN3O2S	401.99428	26	2
246944	C21H33N3O5.ClH	444	C21H33N3O5	407.50382	29	1		C21H34ClN3O5	443.96476	30	2
247469	Cl6Ir.2Na	451	Cl6Ir	404.93499	7	1		Cl6IrNa	427.92477	8	2
247541	H6N2O4PPt.H	325	H6N2O4PPt	324.1104	8	1		H6N2O4PPt	324.1104	8	1
247583	C13H18Cl2N2O.ClH	326	C13H18Cl2N2O	289.20082	18	1		C13H19Cl3N2O	325.66176	19	2
247591	C21H28N2O.ClH	361	C21H28N2O	324.45982	24	1		C21H29ClN2O	360.92076	25	2
247604	C39H58N4O3.4ClH	777	C39H58N4O3	630.90282	46	1		C39H59ClN4O3	667.36376	47	2
247614	C21H35N3O3.ClH	414	C21H35N3O3	377.5209	27	1		C21H36ClN3O3	413.98184	28	2
247615	C16H25N3O3.ClH	344	C16H25N3O3	307.388	22	1		C16H26ClN3O3	343.84894	23	2
247616	C18H29N3O3.ClH	372	C18H29N3O3	335.44116	24	1		C18H30ClN3O3	371.9021	25	2
247632	C22H37N3O2S.ClH	444	C22H37N3O2S	407.61307	28	1		C22H38ClN3O2S	444.07401	29	2
247633	C21H35N3O2S.ClH	430	C21H35N3O2S	393.58649	27	1		C21H36ClN3O2S	430.04744	28	2
247634	C21H33N3O2S.ClH	428	C21H33N3O2S	391.57061	27	1		C21H34ClN3O2S	428.03155	28	2
247635	C20H33N3O2S.ClH	416	C20H33N3O2S	379.55992	26	1		C20H34ClN3O2S	416.02086	27	2
247636	C19H31N3O2S.ClH	402	C19H31N3O2S	365.53334	25	1		C19H32ClN3O2S	401.99428	26	2
247637	C17H28N2OS.ClH	345	C17H28N2OS	308.48202	21	1		C17H29ClN2OS	344.94296	22	2
247638	C21H35N3O2S.ClH	430	C21H35N3O2S	393.58649	27	1		C21H36ClN3O2S	430.04744	28	2
247639	C20H33N3O2S.ClH	416	C20H33N3O2S	379.55992	26	1		C20H34ClN3O2S	416.02086	27	2
247646	C18H29N3O2S.ClH	388	C18H29N3O2S	351.50676	24	1		C18H30ClN3O2S	387.9677	25	2
247647	C20H33N3O2S.ClH	416	C20H33N3O2S	379.55992	26	1		C20H34ClN3O2S	416.02086	27	2
247658	C20H33N3O2S.ClH	416	C20H33N3O2S	379.55992	26	1		C20H34ClN3O2S	416.02086	27	2
247659	C20H33N3O2S.ClH	416	C20H33N3O2S	379.55992	26	1		C20H34ClN3O2S	416.02086	27	2
247660	C20H31N3O2S.ClH	414	C20H31N3O2S	377.54403	26	1		C20H32ClN3O2S	414.00498	27	2
247661	C19H31N3O2S.ClH	402	C19H31N3O2S	365.53334	25	1		C19H32ClN3O2S	401.99428	26	2
247662	C18H29N3O2S.ClH	388	C18H29N3O2S	351.50676	24	1		C18H30ClN3O2S	387.9677	25	2
247663	C17H27N3O2S.ClH	374	C17H27N3O2S	337.48018	23	1		C17H28ClN3O2S	373.94112	24	2
247681	C18H29N3O2S.ClH	388	C18H29N3O2S	351.50676	24	1		C18H30ClN3O2S	387.9677	25	2
247686	C20H33N3O2S.ClH	416	C20H33N3O2S	379.55992	26	1		C20H34ClN3O2S	416.02086	27	2
247688	C21H35N3O3.ClH	414	C21H35N3O3	377.5209	27	1		C21H36ClN3O3	413.98184	28	2
247705	C17H28N2O.ClH	313	C17H28N2O	276.41702	20	1		C17H29ClN2O	312.87796	21	2
247706	C17H28N2O2.ClH	329	C17H28N2O2	292.41642	21	1		C17H29ClN2O2	328.87736	22	2
247718	C21H24ClN3O.2ClH	443	C21H24ClN3O	369.88775	26	1		C21H25Cl2N3O	406.34869	27	2
247719	C14H21ClN2O2.BrH	366	C14H21ClN2O2	284.78174	19	1		C14H22BrClN2O2	365.69368	20	2
247733	C19H32N4S2.ClH	417	C19H32N4S2	380.61418	25	1		C19H33ClN4S2	417.07512	26	2
247781	C14H27NO2.ClH	278	C14H27NO2	241.36968	17	1		C14H28ClNO2	277.83062	18	2
247856	C13H19ClN2O.ClH	291	C13H19ClN2O	254.75576	17	1		C13H20Cl2N2O	291.2167	18	2
247867	C21H28N2S.ClH	377	C21H28N2S	340.52542	24	1		C21H29ClN2S	376.98636	25	2
247886	C19H25NO3.ClH	352	C19H25NO3	315.4067	23	1		C19H26ClNO3	351.86764	24	2
248108	C14H21NO.ClH	256	C14H23NOR#2	221.33852	18	3		C14H24*2ClNO	257.79946	19	4
248116	C15H23NO.ClH	270	C15H25NOR#2	235.3651	19	3		C15H26*2ClNO	271.82604	20	4
248118	C16H25NO.ClH	284	C16H27NOR#2	249.39168	20	3		C16H28*2ClNO	285.85262	21	4
248225	C13H21NO2.ClH	260	C13H21NO2	223.31134	16	1		C13H22ClNO2	259.77228	17	2
248261	C44H60Br2N2O2.2Br	969	C44H60Br2N2O2	808.7674	50	1		C44H60Br3N2O2	890.68728	51	2
248280	C27H35ClN4O2.3ClH	592	C27H35ClN4O2	483.04539	34	1		C27H36Cl2N4O2	519.50633	35	2
248437	C20H26N10O8Pt.2Cl	800	C20H24N10O8Pt	727.54476	39	1		C20H24ClN10O8Pt	765.01364	40	2
248481	C22H44O4S.Na	428	C22H44O4S	404.64735	27	1		C22H44NaO4S	427.63712	28	2
248487	C24H50O7S.Na	506	C24H50O7S	482.71459	32	1		C24H50NaO7S	505.70436	33	2
248491	C18H30O3S.Na	349	C18H30O3S	326.49399	22	1		C18H30NaO3S	349.48377	23	2
249193	C11H13CuN2O8P.2H	398	C11H14CuN2O8P	396.75722	23	1		C11H14CuN2O8P	397.76516	23	1
249194	C14H20CuN3O8P.2H	455	C14H21CuN3O8P	453.8516	27	1		C14H21CuN3O8P	454.85954	27	1
249195	C16H15CuN2O9P.2H	476	C16H16CuN2O9P	474.826	29	1		C16H16CuN2O9P	475.83394	29	1
249273	Cl8Mo2.4K	632	Cl8Mo2	475.50399	10	1		Cl8KMo2	514.60229	11	2
249330	C8H20Cl2N4Rh.Cl	382	C8H16Cl2N4Rh	342.05093	15	1		C8H16Cl3N4Rh	377.50393	16	2
249351	C2H8N4O8SZn.2H	316	C2H6N4O8SZn	311.56504	16	1		C2H6N4O8SZn	311.56503	16	1
249761	C17H17CuN2O10P.2H	506	C17H18CuN2O10P	504.85198	31	1		C17H18CuN2O10P	505.85992	31	1
249961	C44H24ClN4O12RhS4.4Na	1159	C44H28ClN4O12RhS4	1071.33122	66	1		C44H28ClN4NaO12RhS4	1096.33687	67	2
250175	C16H14N2O8S.2Na	440	C16H16N2O8S	396.37183	27	1		C16H16N2NaO8S	419.3616	28	2
250220	C24H28N8O2.2Br	620	C24H28N8O2	460.53152	34	1		C24H28BrN8O2	540.43552	35	2
250221	C30H32N8O2.2Br	696	C30H32N8O2	536.62748	40	1		C30H32BrN8O2	616.53148	41	2
250222	C28H28N8O2.2Br	668	C28H28N8O2	508.57432	38	1		C28H28BrN8O2	588.47832	39	2
250366	C27H48N3O9P.Na	613	C27H48N3O9P	589.65848	40	1		C27H48N3NaO9P	612.64825	41	2
250947	CH15CoN6.2Cl	241	CH10CoN6	165.06349	8	1		CH10ClCoN6	200.51649	9	2
250948	C4H16Br2CoN4.Br	419	C4H12Br2CoN4	334.90607	11	1		C4H12Br3CoN4	414.81007	12	2
250951	ClCoH12N5O2.Cl	244	ClCoH8N5O2	204.48201	9	1		Cl2CoH8N5O2	239.93502	10	2
251010	ClCoH15N5.2Cl	250	ClCoH10N5	174.49909	7	1		Cl2CoH10N5	209.9521	8	2
251011	CoH6N6O8.K	316	CoH4N6O8	275.00036	15	1		CoH4KN6O8	314.09866	16	2
251028	C25H24P.Br	435	C25H25P	356.43976	26	1		C25H25BrP	436.34376	27	2
251195	C8H9ClN2O4S.Na	288	C8H9ClN2O4S	264.68606	16	1		C8H9ClN2NaO4S	287.67583	17	2
251265	C15H22N2S2.ClH	331	C15H22N2S2	294.47858	19	1		C15H23ClN2S2	330.93951	20	2
251440	C11H23NS2.Na	256	C11H23NS2	233.43702	14	1		C11H23NNaS2	256.42679	15	2
251617	C14H20N4O3.ClH	329	C14H20N4O3	292.3336	21	1		C14H21ClN4O3	328.79454	22	2
251618	C16H22N4O4.ClH	371	C16H22N4O4	334.37027	24	1		C16H23ClN4O4	370.83122	25	2
251725	C4H8Cl2N2O4Pt.2H	416	C4H8Cl2N2O4Pt	414.10131	13	1		C4H8Cl2N2O4Pt	414.10131	13	1
252161	C6H19NSi2.Li	168	C6H19NSi2	161.39275	9	1		C6H19LiNSi2	168.33375	10	2
252248	C11H21N.ClH	204	C11H21N	167.29113	12	1		C11H22ClN	203.75208	13	2
252803	C66H72CrN12O6.3I	1562	C66H72CrN12O6	1181.35078	85	1		C66H72CrIN12O6	1308.25525	86	2
252805	C9H7NO.Li	152	C9H7NO	145.15798	11	1		C9H7LiNO	152.09897	12	2
252823	C19H42N2O.2ClH	387	C19H42N2O	314.54958	22	1		C19H43ClN2O	351.01052	23	2
